ParkingID,VehicleType,EntryTime,ExitTime,ParkingFee,Floor,SlotNumber,IsReserved,Violations
4064,Car,2023-06-12 06:32:00,2023-06-12 09:48:00,109.45,2,47,1,2
4065,Truck,2023-10-16 16:58:00,2023-10-16 19:38:00,179.32,2,13,0,0
4066,Truck,2023-07-21 02:46:00,2023-07-21 05:50:00,247.92,5,45,1,0
4067,Car,2023-04-06 19:10:00,2023-04-06 22:48:00,367.48,5,16,1,0
4068,Car,2023-02-02 14:58:00,2023-02-02 15:51:00,99.26,5,8,0,2
4069,SUV,2023-04-22 17:12:00,2023-04-22 18:33:00,46.95,3,43,1,1
4070,SUV,2023-10-02 01:16:00,2023-10-02 04:59:00,355.9,2,8,1,1
4071,Car,2023-06-14 02:43:00,2023-06-14 03:49:00,93.42,4,10,0,1
4072,Car,2023-02-17 20:15:00,2023-02-17 22:27:00,128.85,3,33,1,0
4073,Car,2023-07-28 15:28:00,2023-07-28 18:02:00,296.41,1,31,1,0
4074,Car,2023-08-20 14:18:00,2023-08-20 17:54:00,306.34,5,12,0,1
4075,Bike,2023-10-05 09:56:00,2023-10-05 11:43:00,64.83,2,9,1,2
4076,Car,2023-02-11 01:57:00,2023-02-11 05:31:00,270.02,3,37,0,2
4077,SUV,2023-01-22 14:55:00,2023-01-22 15:14:00,27.66,1,9,1,2
4078,Truck,2023-05-20 08:47:00,2023-05-20 12:31:00,378.34,3,48,1,2
4079,Bike,2023-03-11 18:07:00,2023-03-11 21:46:00,225.0,3,18,0,0
4080,Car,2023-08-03 16:47:00,2023-08-03 19:58:00,309.39,4,30,1,1
4081,Truck,2023-01-24 02:04:00,2023-01-24 02:54:00,27.97,4,32,0,2
4082,Bike,2023-09-15 09:23:00,2023-09-15 13:10:00,443.33,3,40,0,0
4083,Truck,2023-06-01 07:04:00,2023-06-01 07:50:00,35.12,1,23,1,0
4084,Car,2023-03-22 02:02:00,2023-03-22 05:30:00,108.46,2,11,0,0
4085,Car,2023-10-25 17:42:00,2023-10-25 20:17:00,240.17,2,20,1,1
4086,SUV,2023-01-13 11:39:00,2023-01-13 12:51:00,99.61,5,19,0,0
4087,Car,2023-10-09 13:08:00,2023-10-09 13:54:00,68.51,5,36,1,1
4088,Car,2023-06-19 18:16:00,2023-06-19 18:50:00,63.93,2,26,1,1
4089,Bike,2023-11-18 09:52:00,2023-11-18 13:39:00,142.25,3,10,0,1
4090,SUV,2023-06-24 15:07:00,2023-06-24 15:50:00,64.9,3,24,1,1
4091,Bike,2023-12-17 17:01:00,2023-12-17 20:03:00,248.34,4,13,1,0
4092,Truck,2023-05-19 03:37:00,2023-05-19 06:45:00,202.71,4,46,1,0
4093,Car,2023-05-04 09:49:00,2023-05-04 12:21:00,122.85,5,34,0,0
4094,Truck,2023-12-20 18:05:00,2023-12-20 19:15:00,93.65,2,29,1,2
4095,Bike,2023-08-21 01:51:00,2023-08-21 02:11:00,23.06,3,36,1,2
4096,Car,2023-06-24 01:16:00,2023-06-24 01:57:00,81.18,2,7,0,1
4097,Car,2023-07-03 20:54:00,2023-07-03 22:39:00,165.15,1,30,1,1
4098,Bike,2023-07-27 19:37:00,2023-07-27 22:43:00,252.51,2,17,0,1
4099,Bike,2023-04-14 18:00:00,2023-04-14 19:02:00,36.15,1,48,0,1
4100,Bike,2023-08-03 07:27:00,2023-08-03 09:46:00,222.19,4,13,1,1
4101,Bike,2023-06-18 15:16:00,2023-06-18 15:38:00,23.73,4,24,0,2
4102,Bike,2023-10-27 14:39:00,2023-10-27 17:56:00,348.36,5,31,1,1
4103,Car,2023-06-26 02:31:00,2023-06-26 05:29:00,256.01,2,27,1,0
4104,Bike,2023-10-13 14:00:00,2023-10-13 17:44:00,213.12,2,50,1,1
4105,Car,2023-10-31 21:31:00,2023-11-01 00:00:00,163.71,1,21,0,0
4106,Car,2023-07-04 15:13:00,2023-07-04 16:12:00,105.74,4,44,0,0
4107,Bike,2023-01-07 23:59:00,2023-01-08 01:36:00,70.05,1,1,1,0
4108,Bike,2023-01-27 06:36:00,2023-01-27 10:36:00,253.35,4,15,1,0
4109,SUV,2023-10-03 00:37:00,2023-10-03 02:57:00,152.85,1,3,0,1
4110,Car,2023-08-01 17:23:00,2023-08-01 18:46:00,56.49,4,6,1,1
4111,Bike,2023-10-17 09:24:00,2023-10-17 11:51:00,244.7,1,14,0,1
4112,Bike,2023-07-24 00:13:00,2023-07-24 03:11:00,99.08,4,38,0,1
4113,Bike,2023-06-17 04:20:00,2023-06-17 06:58:00,167.79,1,33,1,1
4114,SUV,2023-05-09 01:14:00,2023-05-09 03:32:00,140.29,2,38,1,2
4115,SUV,2023-06-15 11:48:00,2023-06-15 15:08:00,101.21,5,8,1,0
4116,Truck,2023-06-08 06:18:00,2023-06-08 06:49:00,33.19,1,26,0,0
4117,Car,2023-03-04 12:37:00,2023-03-04 14:06:00,136.92,5,15,0,2
4118,Truck,2023-06-29 02:36:00,2023-06-29 04:17:00,183.58,2,14,0,2
4119,Bike,2023-10-29 14:46:00,2023-10-29 16:29:00,200.95,2,48,0,1
4120,SUV,2023-05-26 01:33:00,2023-05-26 03:31:00,112.33,4,20,1,1
4121,SUV,2023-06-30 03:00:00,2023-06-30 03:58:00,51.25,5,48,0,0
4122,Truck,2023-07-17 04:49:00,2023-07-17 07:17:00,133.91,3,19,1,1
4123,SUV,2023-08-17 09:51:00,2023-08-17 12:20:00,180.37,4,33,0,0
4124,Bike,2023-02-16 07:17:00,2023-02-16 10:38:00,200.06,5,36,0,1
4125,SUV,2023-03-24 12:02:00,2023-03-24 14:15:00,145.59,1,24,1,1
4126,Truck,2023-08-18 05:44:00,2023-08-18 06:49:00,65.06,1,10,0,0
4127,Bike,2023-06-27 10:38:00,2023-06-27 14:01:00,183.08,2,50,1,2
4128,Truck,2023-12-28 06:12:00,2023-12-28 09:50:00,403.97,3,34,0,2
4129,SUV,2023-04-28 04:24:00,2023-04-28 07:51:00,268.23,1,36,1,1
4130,Truck,2023-08-23 13:22:00,2023-08-23 14:55:00,57.57,5,47,0,2
4131,Truck,2023-03-25 16:41:00,2023-03-25 17:46:00,88.24,5,36,0,1
4132,Car,2023-06-07 05:43:00,2023-06-07 06:31:00,73.86,1,16,1,2
4133,SUV,2023-04-10 19:02:00,2023-04-10 21:29:00,284.57,5,15,1,2
4134,SUV,2023-08-29 21:54:00,2023-08-30 00:28:00,207.1,5,18,1,0
4135,Truck,2023-11-10 01:41:00,2023-11-10 02:22:00,22.23,2,7,0,2
4136,Car,2023-05-18 15:51:00,2023-05-18 16:45:00,60.25,3,47,0,1
4137,SUV,2023-03-16 03:35:00,2023-03-16 05:04:00,166.46,2,22,0,0
4138,Bike,2023-09-15 08:08:00,2023-09-15 11:06:00,319.1,3,32,0,2
4139,Truck,2023-06-17 15:32:00,2023-06-17 18:10:00,260.03,5,43,0,0
4140,SUV,2023-07-09 15:41:00,2023-07-09 16:51:00,45.17,3,19,0,2
4141,Bike,2023-01-20 18:23:00,2023-01-20 19:18:00,45.74,5,40,1,1
4142,SUV,2023-02-07 10:28:00,2023-02-07 11:01:00,56.21,5,1,0,1
4143,Bike,2023-04-26 15:56:00,2023-04-26 17:13:00,103.27,2,35,0,0
4144,Truck,2023-02-16 22:48:00,2023-02-17 01:08:00,175.41,2,5,1,2
4145,SUV,2023-07-27 18:40:00,2023-07-27 21:16:00,263.86,4,50,1,2
4146,SUV,2023-06-09 17:54:00,2023-06-09 20:23:00,84.09,1,12,1,0
4147,Car,2023-12-17 11:57:00,2023-12-17 12:27:00,28.55,4,12,1,0
4148,Truck,2023-02-14 09:08:00,2023-02-14 11:55:00,294.47,4,21,1,1
4149,Bike,2023-03-17 05:41:00,2023-03-17 06:01:00,14.51,3,19,0,0
4150,SUV,2023-07-20 03:51:00,2023-07-20 07:06:00,311.71,5,9,0,2
4151,SUV,2023-11-29 17:34:00,2023-11-29 20:48:00,332.64,5,43,1,0
4152,Bike,2023-07-05 03:58:00,2023-07-05 07:14:00,132.75,5,49,1,1
4153,Truck,2023-04-22 13:56:00,2023-04-22 16:45:00,271.97,1,48,0,0
4154,Car,2023-09-18 04:01:00,2023-09-18 06:37:00,112.03,3,36,1,2
4155,Car,2023-09-23 18:46:00,2023-09-23 22:08:00,315.91,3,42,0,0
4156,SUV,2023-06-27 22:06:00,2023-06-27 22:36:00,18.97,5,47,0,0
4157,Bike,2023-02-05 02:41:00,2023-02-05 05:27:00,107.74,4,32,1,0
4158,SUV,2023-06-17 20:45:00,2023-06-17 23:08:00,113.46,1,35,0,1
4159,Bike,2023-02-11 15:38:00,2023-02-11 18:33:00,319.95,4,31,0,1
4160,Car,2023-08-15 02:33:00,2023-08-15 03:18:00,24.42,2,32,0,1
4161,Truck,2023-02-23 16:56:00,2023-02-23 20:07:00,296.99,3,37,0,1
4162,Bike,2023-11-04 00:20:00,2023-11-04 03:41:00,175.44,3,32,1,2
4163,Car,2023-09-14 08:24:00,2023-09-14 11:25:00,356.24,4,43,1,2
4164,SUV,2023-04-27 20:19:00,2023-04-27 23:52:00,130.22,1,37,1,1
4165,Bike,2023-12-23 23:24:00,2023-12-24 02:32:00,274.3,3,39,1,1
4166,Truck,2023-08-18 07:33:00,2023-08-18 08:18:00,26.02,4,38,1,1
4167,SUV,2023-03-07 20:59:00,2023-03-07 23:16:00,226.99,1,30,0,0
4168,SUV,2023-03-18 06:34:00,2023-03-18 08:02:00,88.5,4,32,0,2
4169,Car,2023-10-01 01:36:00,2023-10-01 05:14:00,246.62,1,45,0,0
4170,Bike,2023-08-25 04:41:00,2023-08-25 08:11:00,254.22,5,2,0,1
4171,SUV,2023-05-15 08:20:00,2023-05-15 11:43:00,383.02,1,11,1,2
4172,Truck,2023-01-19 17:34:00,2023-01-19 19:26:00,215.49,2,20,1,1
4173,Bike,2023-09-02 10:01:00,2023-09-02 10:44:00,27.41,5,37,0,0
4174,Truck,2023-07-30 23:04:00,2023-07-31 01:03:00,86.15,4,9,1,2
4175,SUV,2023-04-28 01:50:00,2023-04-28 05:25:00,366.82,5,38,0,0
4176,Truck,2023-11-23 09:00:00,2023-11-23 10:03:00,40.84,5,49,0,2
4177,Car,2023-12-11 01:36:00,2023-12-11 03:01:00,123.36,4,19,1,1
4178,Truck,2023-03-18 01:02:00,2023-03-18 04:59:00,292.28,4,40,1,2
4179,Bike,2023-08-10 19:36:00,2023-08-10 23:03:00,244.38,2,7,1,0
4180,Truck,2023-03-31 19:34:00,2023-03-31 20:35:00,121.67,4,5,0,0
4181,Truck,2023-04-27 06:20:00,2023-04-27 08:02:00,52.7,3,47,1,0
4182,Car,2023-04-29 07:44:00,2023-04-29 10:17:00,154.28,3,42,0,0
4183,Truck,2023-05-13 04:09:00,2023-05-13 05:35:00,98.63,2,24,1,1
4184,Truck,2023-07-09 08:48:00,2023-07-09 09:10:00,12.72,1,48,0,0
4185,SUV,2023-07-29 17:59:00,2023-07-29 19:44:00,183.93,1,41,1,1
4186,SUV,2023-05-10 01:32:00,2023-05-10 05:11:00,190.52,3,7,0,2
4187,Bike,2023-03-21 05:14:00,2023-03-21 06:15:00,34.54,4,11,0,0
4188,SUV,2023-11-30 19:06:00,2023-11-30 21:47:00,244.65,2,9,1,2
4189,SUV,2023-01-06 08:16:00,2023-01-06 11:54:00,270.62,1,49,0,2
4190,SUV,2023-04-18 06:29:00,2023-04-18 07:08:00,32.32,1,30,1,1
4191,SUV,2023-11-19 19:42:00,2023-11-19 20:15:00,18.33,5,41,1,0
4192,Car,2023-11-29 20:45:00,2023-11-30 00:34:00,356.7,3,3,1,1
4193,SUV,2023-05-20 05:58:00,2023-05-20 08:44:00,278.17,4,22,0,0
4194,Car,2023-12-04 22:29:00,2023-12-05 02:04:00,267.49,2,40,1,2
4195,Car,2023-08-19 06:19:00,2023-08-19 07:04:00,57.61,1,20,0,1
4196,SUV,2023-05-05 15:55:00,2023-05-05 18:49:00,231.03,5,32,1,0
4197,Truck,2023-05-28 21:51:00,2023-05-29 01:42:00,180.17,3,48,1,2
4198,Car,2023-08-21 22:09:00,2023-08-22 01:24:00,124.86,3,7,0,1
4199,Truck,2023-10-12 12:39:00,2023-10-12 13:17:00,28.76,2,7,0,1
4200,Truck,2023-11-15 05:08:00,2023-11-15 05:23:00,7.84,1,20,1,1
4201,SUV,2023-08-04 16:30:00,2023-08-04 19:15:00,205.87,2,25,0,1
4202,Bike,2023-10-11 10:31:00,2023-10-11 11:26:00,67.95,2,45,1,2
4203,SUV,2023-02-21 06:44:00,2023-02-21 10:16:00,237.57,5,35,0,2
4204,Bike,2023-02-03 09:02:00,2023-02-03 11:07:00,153.45,3,44,0,2
4205,Bike,2023-07-24 22:46:00,2023-07-25 01:35:00,132.13,4,24,1,2
4206,SUV,2023-01-16 18:43:00,2023-01-16 20:42:00,200.85,3,40,0,0
4207,SUV,2023-09-18 13:32:00,2023-09-18 13:48:00,21.2,3,13,1,2
4208,Bike,2023-10-23 08:42:00,2023-10-23 11:21:00,192.77,5,48,1,1
4209,SUV,2023-10-09 03:07:00,2023-10-09 05:52:00,192.26,4,39,0,1
4210,Bike,2023-05-09 23:58:00,2023-05-10 03:01:00,217.78,1,4,1,1
4211,Truck,2023-04-13 07:10:00,2023-04-13 07:53:00,25.97,4,12,0,1
4212,SUV,2023-01-10 13:03:00,2023-01-10 14:58:00,108.5,1,17,0,0
4213,Truck,2023-02-07 22:43:00,2023-02-08 01:29:00,176.33,4,1,1,1
4214,Car,2023-03-11 13:22:00,2023-03-11 17:04:00,176.73,2,17,0,1
4215,Truck,2023-03-26 10:03:00,2023-03-26 11:20:00,39.76,4,2,1,1
4216,Truck,2023-09-10 01:51:00,2023-09-10 02:06:00,28.8,5,6,1,2
4217,Bike,2023-06-24 17:50:00,2023-06-24 19:25:00,182.31,1,44,0,2
4218,Truck,2023-07-21 21:26:00,2023-07-21 21:46:00,12.84,3,11,0,0
4219,SUV,2023-10-18 16:32:00,2023-10-18 18:56:00,126.35,5,43,1,0
4220,Bike,2023-10-28 16:46:00,2023-10-28 19:08:00,199.54,1,18,1,0
4221,Car,2023-11-20 21:08:00,2023-11-20 23:42:00,256.18,1,40,1,1
4222,SUV,2023-05-09 07:48:00,2023-05-09 08:03:00,23.56,3,25,0,0
4223,Car,2023-10-12 21:57:00,2023-10-12 23:26:00,169.05,2,39,0,2
4224,Truck,2023-09-04 21:32:00,2023-09-04 22:16:00,50.18,5,28,1,2
4225,SUV,2023-06-28 01:41:00,2023-06-28 02:11:00,55.28,3,46,0,2
4226,SUV,2023-11-12 12:54:00,2023-11-12 13:17:00,34.14,3,16,1,1
4227,Car,2023-01-13 19:08:00,2023-01-13 22:00:00,307.9,2,12,0,1
4228,SUV,2023-08-28 21:06:00,2023-08-29 00:49:00,290.19,5,41,1,0
4229,SUV,2023-03-10 12:00:00,2023-03-10 14:21:00,140.24,3,29,1,0
4230,SUV,2023-08-01 17:56:00,2023-08-01 18:56:00,101.88,2,23,1,0
4231,Truck,2023-08-05 12:03:00,2023-08-05 14:46:00,232.36,5,21,1,0
4232,Car,2023-05-16 06:01:00,2023-05-16 07:12:00,88.77,4,16,1,1
4233,SUV,2023-01-27 14:59:00,2023-01-27 18:50:00,202.8,1,48,1,2
4234,Bike,2023-11-20 03:17:00,2023-11-20 03:58:00,79.34,2,41,0,1
4235,Bike,2023-07-14 23:37:00,2023-07-15 02:18:00,238.4,1,45,1,0
4236,Bike,2023-10-27 13:52:00,2023-10-27 17:29:00,114.79,4,26,1,1
4237,Bike,2023-05-31 07:52:00,2023-05-31 09:45:00,210.65,3,37,1,2
4238,Truck,2023-03-16 19:50:00,2023-03-16 21:00:00,132.05,3,22,1,1
4239,SUV,2023-12-31 10:29:00,2023-12-31 12:17:00,121.02,5,10,1,2
4240,Car,2023-06-22 04:58:00,2023-06-22 05:25:00,46.77,2,7,0,0
4241,SUV,2023-09-17 03:18:00,2023-09-17 04:20:00,109.18,2,9,1,1
4242,Truck,2023-02-13 04:08:00,2023-02-13 06:46:00,130.19,5,25,1,0
4243,Bike,2023-11-16 22:53:00,2023-11-17 02:06:00,162.05,1,46,1,0
4244,Truck,2023-02-10 15:38:00,2023-02-10 16:46:00,128.74,3,15,1,2
4245,SUV,2023-09-11 09:19:00,2023-09-11 12:30:00,285.76,3,13,0,2
4246,Car,2023-09-27 09:12:00,2023-09-27 13:03:00,240.32,2,42,0,0
4247,Truck,2023-01-24 16:44:00,2023-01-24 18:02:00,56.59,2,46,1,2
4248,Car,2023-11-25 01:45:00,2023-11-25 02:30:00,39.13,5,26,1,2
4249,Truck,2023-08-02 07:15:00,2023-08-02 10:18:00,196.56,4,21,0,0
4250,Car,2023-10-25 07:50:00,2023-10-25 10:18:00,161.17,1,23,1,0
4251,Car,2023-09-19 05:19:00,2023-09-19 08:02:00,104.33,4,44,0,2
4252,Bike,2023-08-30 07:27:00,2023-08-30 09:51:00,149.54,4,28,1,0
4253,Car,2023-06-16 15:37:00,2023-06-16 18:50:00,103.92,2,38,0,0
4254,Bike,2023-05-02 13:06:00,2023-05-02 15:30:00,176.82,2,12,0,2
4255,SUV,2023-01-09 02:53:00,2023-01-09 03:17:00,25.73,2,24,1,1
4256,SUV,2023-06-10 07:46:00,2023-06-10 08:52:00,87.92,4,13,1,1
4257,Bike,2023-12-02 19:52:00,2023-12-02 20:30:00,36.88,1,40,1,0
4258,Bike,2023-12-19 19:34:00,2023-12-19 20:04:00,45.07,2,48,1,2
4259,Truck,2023-01-22 19:24:00,2023-01-22 21:40:00,215.64,3,2,0,0
4260,Truck,2023-03-01 13:12:00,2023-03-01 16:20:00,140.27,1,39,0,2
4261,Truck,2023-12-06 00:50:00,2023-12-06 01:57:00,124.53,3,12,1,0
4262,SUV,2023-10-30 19:08:00,2023-10-30 20:58:00,71.41,1,39,0,0
4263,Truck,2023-05-13 01:33:00,2023-05-13 03:16:00,105.01,2,14,1,2
4264,Car,2023-07-17 05:39:00,2023-07-17 06:14:00,65.11,5,30,1,0
4265,Car,2023-10-19 22:17:00,2023-10-19 22:51:00,53.65,2,41,1,1
4266,Truck,2023-06-12 09:47:00,2023-06-12 12:39:00,161.87,4,50,0,1
4267,Car,2023-02-16 17:38:00,2023-02-16 19:12:00,68.68,4,43,1,2
4268,SUV,2023-07-13 04:56:00,2023-07-13 08:54:00,320.95,1,48,0,0
4269,Car,2023-03-18 07:11:00,2023-03-18 10:55:00,298.64,4,19,1,1
4270,SUV,2023-12-02 18:02:00,2023-12-02 20:44:00,165.84,2,31,0,2
4271,Bike,2023-09-02 16:08:00,2023-09-02 16:33:00,22.35,3,43,0,2
4272,Bike,2023-04-01 06:10:00,2023-04-01 07:19:00,98.26,2,50,0,2
4273,Bike,2023-10-05 22:39:00,2023-10-06 00:34:00,117.33,1,43,0,1
4274,Bike,2023-05-23 21:19:00,2023-05-23 22:06:00,90.84,4,25,1,1
4275,Car,2023-12-17 09:43:00,2023-12-17 12:31:00,333.97,3,4,0,1
4276,Truck,2023-01-08 19:26:00,2023-01-08 22:16:00,103.93,5,50,0,1
4277,Car,2023-10-28 14:43:00,2023-10-28 15:04:00,26.37,3,13,1,0
4278,SUV,2023-09-24 23:22:00,2023-09-24 23:39:00,24.29,3,36,0,1
4279,Car,2023-03-26 00:48:00,2023-03-26 03:11:00,201.59,2,42,1,2
4280,Car,2023-08-21 17:43:00,2023-08-21 18:32:00,34.75,5,37,0,0
4281,SUV,2023-08-12 01:07:00,2023-08-12 02:22:00,60.75,1,3,1,1
4282,Bike,2023-03-29 00:03:00,2023-03-29 01:24:00,76.38,1,16,0,0
4283,Bike,2023-01-22 15:24:00,2023-01-22 16:27:00,45.03,3,26,0,2
4284,Bike,2023-02-14 11:48:00,2023-02-14 12:03:00,29.03,3,40,0,1
4285,Truck,2023-11-30 21:45:00,2023-11-30 22:46:00,106.9,4,39,0,0
4286,SUV,2023-11-16 14:01:00,2023-11-16 17:33:00,346.42,5,19,1,1
4287,SUV,2023-11-12 10:34:00,2023-11-12 12:07:00,57.96,3,46,0,0
4288,Car,2023-10-01 14:23:00,2023-10-01 17:29:00,127.8,4,15,1,0
4289,Truck,2023-08-16 14:24:00,2023-08-16 18:14:00,180.41,5,32,1,2
4290,Bike,2023-01-19 12:08:00,2023-01-19 16:02:00,292.04,1,49,1,2
4291,Truck,2023-03-11 08:32:00,2023-03-11 10:43:00,139.78,4,21,1,1
4292,SUV,2023-04-27 00:48:00,2023-04-27 03:06:00,172.1,5,1,0,1
4293,SUV,2023-09-03 10:41:00,2023-09-03 12:08:00,61.95,4,6,0,0
4294,Car,2023-12-06 08:32:00,2023-12-06 10:28:00,58.57,3,27,0,2
4295,Car,2023-07-21 11:55:00,2023-07-21 15:35:00,142.59,2,23,0,2
4296,SUV,2023-07-06 05:46:00,2023-07-06 06:07:00,40.37,1,47,0,0
4297,Bike,2023-02-17 01:26:00,2023-02-17 04:12:00,100.63,3,31,0,2
4298,Bike,2023-05-25 17:44:00,2023-05-25 18:23:00,72.42,3,12,1,2
4299,Truck,2023-10-29 16:27:00,2023-10-29 19:45:00,336.69,5,21,1,0
4300,SUV,2023-03-03 10:49:00,2023-03-03 12:02:00,74.46,4,2,0,1
4301,SUV,2023-03-12 11:37:00,2023-03-12 12:36:00,111.66,1,5,0,1
4302,Bike,2023-06-03 13:12:00,2023-06-03 17:04:00,293.72,3,9,0,1
4303,Bike,2023-04-30 12:56:00,2023-04-30 14:08:00,81.93,5,20,1,0
4304,SUV,2023-01-02 06:23:00,2023-01-02 09:18:00,237.89,1,46,0,1
4305,Car,2023-08-09 19:09:00,2023-08-09 20:28:00,58.45,4,18,0,0
4306,SUV,2023-10-15 07:46:00,2023-10-15 10:38:00,274.34,3,22,0,0
4307,SUV,2023-08-09 21:28:00,2023-08-09 22:23:00,30.98,3,8,1,2
4308,Bike,2023-08-15 13:20:00,2023-08-15 16:08:00,304.47,3,34,1,2
4309,Bike,2023-05-25 16:57:00,2023-05-25 18:52:00,219.9,1,9,0,1
4310,Car,2023-04-12 16:48:00,2023-04-12 18:34:00,205.69,1,7,1,0
4311,Car,2023-02-22 03:31:00,2023-02-22 06:31:00,257.97,1,30,1,1
4312,Truck,2023-07-09 02:42:00,2023-07-09 04:29:00,137.66,1,18,1,1
4313,SUV,2023-01-04 02:46:00,2023-01-04 05:47:00,171.99,5,27,0,2
4314,Bike,2023-07-01 04:11:00,2023-07-01 07:59:00,281.71,2,16,0,1
4315,Car,2023-08-10 11:40:00,2023-08-10 13:45:00,195.1,5,21,1,1
4316,Truck,2023-10-05 22:32:00,2023-10-06 00:00:00,90.99,3,5,1,2
4317,Truck,2023-05-17 12:58:00,2023-05-17 14:10:00,135.88,5,29,1,1
4318,Bike,2023-09-10 22:02:00,2023-09-11 01:57:00,317.74,4,47,0,1
4319,Bike,2023-01-25 19:51:00,2023-01-25 22:48:00,105.4,1,37,1,0
4320,Truck,2023-12-01 23:14:00,2023-12-02 02:17:00,123.71,4,43,1,1
4321,Car,2023-08-05 01:26:00,2023-08-05 03:44:00,69.86,4,22,0,2
4322,Truck,2023-07-14 01:15:00,2023-07-14 02:57:00,118.87,3,14,1,2
4323,SUV,2023-04-23 15:33:00,2023-04-23 17:20:00,111.3,1,19,1,0
4324,SUV,2023-12-23 12:18:00,2023-12-23 13:35:00,133.48,4,35,0,2
4325,Bike,2023-01-27 16:59:00,2023-01-27 20:13:00,250.54,3,24,1,2
4326,Car,2023-12-29 18:39:00,2023-12-29 21:02:00,183.46,1,42,1,2
4327,Car,2023-12-01 23:23:00,2023-12-02 03:08:00,165.6,2,6,1,1
4328,SUV,2023-08-13 11:31:00,2023-08-13 12:38:00,105.54,3,3,1,0
4329,Truck,2023-04-20 08:14:00,2023-04-20 10:11:00,114.04,5,34,0,0
4330,Bike,2023-07-20 20:42:00,2023-07-20 23:51:00,244.95,1,45,0,0
4331,Truck,2023-08-03 14:09:00,2023-08-03 15:02:00,28.02,4,50,0,0
4332,Truck,2023-02-04 20:16:00,2023-02-04 23:54:00,141.55,4,2,1,2
4333,Truck,2023-09-14 10:09:00,2023-09-14 11:45:00,99.94,5,15,0,1
4334,Car,2023-11-05 16:37:00,2023-11-05 17:58:00,60.67,5,37,0,2
4335,SUV,2023-02-12 09:57:00,2023-02-12 10:39:00,82.0,4,15,1,2
4336,Car,2023-02-19 17:42:00,2023-02-19 19:09:00,168.52,1,32,0,2
4337,SUV,2023-08-05 02:43:00,2023-08-05 05:40:00,131.0,3,21,1,2
4338,Bike,2023-11-14 14:52:00,2023-11-14 15:56:00,46.63,5,17,1,0
4339,Bike,2023-12-10 02:17:00,2023-12-10 03:52:00,129.51,5,34,1,0
4340,Truck,2023-08-18 17:56:00,2023-08-18 19:03:00,111.57,5,32,0,1
4341,SUV,2023-06-21 09:33:00,2023-06-21 10:21:00,45.16,2,50,0,2
4342,SUV,2023-11-28 01:24:00,2023-11-28 02:31:00,108.69,1,47,1,0
4343,SUV,2023-03-19 15:07:00,2023-03-19 15:47:00,77.17,1,23,0,1
4344,Truck,2023-06-08 01:07:00,2023-06-08 02:40:00,162.34,1,35,1,2
4345,Truck,2023-01-23 00:32:00,2023-01-23 03:41:00,268.47,1,37,0,2
4346,Bike,2023-08-16 12:41:00,2023-08-16 14:16:00,62.8,1,43,0,0
4347,Car,2023-01-29 02:52:00,2023-01-29 04:19:00,157.67,4,41,0,2
4348,SUV,2023-04-15 17:34:00,2023-04-15 17:52:00,20.37,5,37,0,2
4349,SUV,2023-04-08 16:43:00,2023-04-08 19:16:00,232.79,4,33,0,0
4350,Car,2023-02-28 03:16:00,2023-02-28 06:12:00,312.88,2,25,1,1
4351,SUV,2023-12-14 08:45:00,2023-12-14 09:59:00,72.48,3,46,0,1
4352,Truck,2023-08-02 07:54:00,2023-08-02 11:38:00,411.89,5,37,0,0
4353,Truck,2023-03-31 10:54:00,2023-03-31 13:56:00,280.78,2,40,0,0
4354,SUV,2023-02-12 09:16:00,2023-02-12 12:20:00,328.76,4,21,0,1
4355,Truck,2023-07-20 05:38:00,2023-07-20 08:34:00,291.98,3,46,0,1
4356,Truck,2023-06-18 16:22:00,2023-06-18 16:54:00,34.43,2,48,1,0
4357,SUV,2023-07-26 03:58:00,2023-07-26 06:19:00,100.23,3,38,1,0
4358,Bike,2023-08-22 00:08:00,2023-08-22 03:57:00,177.97,2,40,1,0
4359,Car,2023-03-23 13:07:00,2023-03-23 14:57:00,172.76,4,34,0,2
4360,Truck,2023-02-24 05:56:00,2023-02-24 07:36:00,160.33,3,19,0,0
4361,Bike,2023-12-06 18:52:00,2023-12-06 21:54:00,103.13,2,27,1,2
4362,Truck,2023-04-05 12:28:00,2023-04-05 15:44:00,319.85,4,9,1,1
4363,Truck,2023-12-23 17:37:00,2023-12-23 19:53:00,156.36,5,5,1,1
4364,Car,2023-01-09 16:16:00,2023-01-09 18:06:00,80.39,4,5,1,0
4365,Truck,2023-08-11 07:16:00,2023-08-11 09:00:00,150.28,4,25,0,0
4366,Car,2023-05-23 01:43:00,2023-05-23 05:06:00,155.4,5,26,1,1
4367,Car,2023-10-06 22:35:00,2023-10-06 23:30:00,92.45,4,19,0,1
4368,Car,2023-02-08 13:50:00,2023-02-08 15:28:00,97.6,5,30,1,1
4369,Bike,2023-05-17 08:43:00,2023-05-17 09:23:00,65.09,5,36,0,1
4370,SUV,2023-02-12 22:59:00,2023-02-13 00:31:00,59.02,5,48,0,0
4371,Bike,2023-11-21 23:21:00,2023-11-22 00:56:00,105.89,2,48,0,2
4372,SUV,2023-08-26 01:09:00,2023-08-26 03:49:00,189.05,3,16,1,1
4373,SUV,2023-04-12 17:15:00,2023-04-12 18:47:00,157.39,2,7,0,1
4374,Car,2023-07-10 21:38:00,2023-07-11 00:47:00,118.93,5,18,0,2
